,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
30,334.0,312.4,21.349999999999998,0.45773993794290785,120.0,0.17791666666666664,90.0,0.0,1.0,-2169.94657124119,-2031.1224827540839,-138.82408848710648
31,335.0,312.9,22.049999999999997,0.4799603232799422,120.0,0.18374999999999997,90.0,0.0,1.0,-2044.1686942496026,-1909.5995952551145,-134.56909899448806
32,336.0,312.9833333333333,22.900000000000002,0.47996032327994226,120.0,0.19083333333333333,90.0,0.0,1.0,-2049.8647407678877,-1910.1081708371041,-139.75656993078337
33,337.0,313.9,23.183333333333334,0.5021807086169766,120.0,0.19319444444444445,90.0,0.0,1.0,-1931.7243380668817,-1798.7976190021448,-132.92671906473706
34,338.0,314.15,23.799999999999997,0.5132909012854937,120.0,0.1983333333333333,90.0,0.0,1.0,-1873.8350216477127,-1741.8709041296906,-131.96411751802202
35,339.0,314.81666666666666,24.200000000000003,0.5132909012854937,120.0,0.2016666666666667,90.0,0.0,1.0,-1879.7493798558032,-1745.567378009747,-134.1820018460559
36,340.0,315.15,24.9,0.5132909012854937,120.0,0.2075,90.0,0.0,1.0,-1885.478914369891,-1747.4156149497755,-138.06329942011553
37,341.0,315.81666666666666,25.266666666666666,0.5355112866225281,120.0,0.21055555555555552,90.0,0.0,1.0,-1772.245908554836,-1640.9108963704523,-131.33501218438337
38,342.0,316.025,26.125,0.5466214792910453,120.0,0.21770833333333334,90.0,0.0,1.0,-1718.1559310538914,-1586.9654482282804,-131.1904828256113
39,343.0,316.4833333333333,26.666666666666668,0.5577316719595625,120.0,0.22222222222222224,90.0,0.0,1.0,-1666.857157456711,-1537.3262736364502,-129.53088382026075
40,344.0,317.06666666666666,27.016666666666666,0.5799520572965968,120.0,0.2251388888888889,90.0,0.0,1.0,-1558.5423180320777,-1436.1690025789412,-122.37331545313623
41,345.0,317.525,27.625,0.5966173462993726,120.0,0.23020833333333335,90.0,0.0,1.0,-1483.150736077992,-1364.5145920658729,-118.63614401211908
42,346.0,317.81666666666666,28.333333333333332,0.6132826353021483,120.0,0.23611111111111113,90.0,0.0,1.0,-1407.085512085774,-1291.9116774983688,-115.17383458740512
43,347.0,317.9,28.849999999999994,0.6132826353021483,120.0,0.2404166666666666,90.0,0.0,1.0,-1409.5244874064488,-1292.2504240706849,-117.27406333576391
44,348.0,318.56666666666666,29.316666666666666,0.6132826353021483,120.0,0.24430555555555555,90.0,0.0,1.0,-1414.1314407899447,-1294.960396649212,-119.17104414073272
45,349.0,319.15,29.799999999999997,0.6132826353021483,120.0,0.24833333333333332,90.0,0.0,1.0,-1418.4673969155883,-1297.3316226554234,-121.13577426016491
46,350.0,319.525,30.525000000000002,0.6132826353021483,120.0,0.254375,90.0,0.0,1.0,-1422.938851670158,-1298.8559822308448,-124.08286943931324
47,351.0,319.81666666666666,31.066666666666666,0.6355030206391827,120.0,0.2588888888888889,90.0,0.0,1.0,-1323.3523889400053,-1206.204934609497,-117.14745433050818
