,Te[K],t(min),Tc[K],dT[K],P[bar],TR[K/W],GFE [KJ/mol],GFE_Tc [KJ/mol],dG [KJ/mol]
64,333.95,11.0,314.15,19.799999999999997,0.4799603232799422,0.24749999999999997,-2038.0657872657255,-1917.2282289849609,-120.8375582807646
65,334.75,8.5,315.65,14.833333333333332,0.4799603232799422,0.18541666666666667,-2042.9481128528273,-1926.3825894607762,-116.56552339205098
66,335.15,11.5,315.4,19.75,0.4799603232799422,0.246875,-2045.3892756463779,-1924.8568627148072,-120.53241293157066
67,335.4833333333333,10.0,311.4,24.083333333333336,0.4799603232799422,0.3010416666666667,-2047.423577974337,-1900.445234779299,-146.97834319503795
68,335.54999999999995,11.0,317.15,14.333333333333336,0.4799603232799422,0.1791666666666667,-2047.8304384399287,-1935.5369499365916,-112.29348850333713
69,335.95,7.0,315.15,16.0,0.4799603232799422,0.2,-2050.2716012334795,-1923.3311359688378,-126.94046526464172
70,336.54999999999995,12.0,315.65,20.9,0.4799603232799422,0.26125,-2053.9333454238053,-1926.3825894607764,-127.5507559630289
71,337.15,7.5,316.4,16.083333333333336,0.4799603232799422,0.2010416666666667,-2057.595089614132,-1930.959769698684,-126.63531991544801
72,337.34999999999997,11.5,317.9,15.25,0.4799603232799422,0.190625,-2058.8156710109074,-1940.1141301744997,-118.70154083640773
73,337.4833333333333,10.5,312.65,24.83333333333333,0.4799603232799422,0.3104166666666666,-2059.629391942091,-1908.0738685091455,-151.5555234329454
74,337.54999999999995,12.5,316.15,21.400000000000006,0.4799603232799422,0.26750000000000007,-2060.0362524076822,-1929.4340429527147,-130.60220945496758
75,337.75,8.0,316.9,16.25,0.4799603232799422,0.203125,-2061.2568338044584,-1934.0112231906228,-127.24561061383565
76,338.15,12.0,317.9,15.916666666666664,0.4799603232799422,0.1989583333333333,-2063.697996598009,-1940.1141301744997,-123.58386642350933
77,338.75,13.0,317.15,21.599999999999994,0.4799603232799422,0.2699999999999999,-2067.3597407883353,-1935.5369499365916,-131.82279085174378
78,338.81666666666666,11.0,313.15,25.66666666666667,0.5132909012854937,0.3208333333333334,-1878.6404376917865,-1736.3261933096055,-142.31424438218096
79,338.95,8.5,317.9,15.916666666666664,0.5132909012854937,0.1989583333333333,-1879.3797324677976,-1762.663569705009,-116.7161627627886
80,339.15,12.5,318.9,15.916666666666664,0.5132909012854937,0.1989583333333333,-1880.4886746318145,-1768.2082805250939,-112.28039410672068
81,339.4833333333333,11.5,313.65,25.83333333333333,0.5466214792910453,0.32291666666666663,-1704.7648769855675,-1575.0390406986794,-129.72583628688812
82,339.54999999999995,13.5,317.9,21.650000000000006,0.5132909012854937,0.27062500000000006,-1882.7065589598483,-1762.663569705009,-120.04298925483931
83,339.75,9.0,318.4,16.75,0.5132909012854937,0.209375,-1883.8155011238657,-1765.4359251150518,-118.37957600881396
84,340.34999999999997,13.0,319.65,16.166666666666664,0.5132909012854937,0.2020833333333333,-1887.1423276159164,-1772.3668136401577,-114.77551397575871
85,340.75,11.75,318.775,19.50833333333333,0.5132909012854937,0.24385416666666662,-1889.3602119439506,-1767.5151916725836,-121.84502027136716
86,340.95,13.5,319.9,16.583333333333336,0.5466214792910453,0.2072916666666667,-1712.129956723146,-1606.4243236713137,-105.70563305183236
87,341.34999999999997,12.25,319.275,19.64166666666667,0.5132909012854937,0.24552083333333335,-1892.6870384360013,-1770.2875470826257,-122.39949135337554
88,341.81666666666666,12.0,314.9,26.91666666666667,0.5466214792910453,0.3364583333333334,-1716.4820492953513,-1581.3160972932062,-135.1659520021451
89,341.95,15.0,319.15,22.799999999999997,0.5132909012854937,0.285,-1896.0138649280525,-1769.5944582301152,-126.41940669793735
90,342.15,12.25,320.65,17.0,0.5466214792910453,0.21250000000000002,-1718.1559310538917,-1610.1905576280296,-107.96537342586203
91,342.34999999999997,14.5,320.65,17.5,0.5799520572965968,0.21875,-1550.691099767348,-1452.3998864916027,-98.29121327574535
92,342.95,13.25,320.65,20.233333333333334,0.5466214792910453,0.2529166666666667,-1722.1732472743888,-1610.1905576280296,-111.98268964635906
93,343.15,14.25,320.275,20.708333333333336,0.5966173462993726,0.2588541666666667,-1474.6026872244279,-1376.6224092144803,-97.9802780099476
94,343.34999999999997,13.75,321.525,19.725,0.5632867682938211,0.24656250000000002,-1639.701277075434,-1535.2585774338381,-104.44269964159582
95,343.4833333333333,13.0,316.9,26.58333333333333,0.6132826353021483,0.3322916666666666,-1396.2456217716654,-1288.1854652028942,-108.06015656877116
96,344.15,16.0,321.65,20.333333333333336,0.5799520572965968,0.2541666666666667,-1563.5774079776634,-1460.9943539613391,-102.58305401632424
97,344.34999999999997,12.0,323.4,16.08333333333333,0.5799520572965968,0.20104166666666662,-1559.7501977651127,-1464.856146238529,-94.89405152658378
98,344.54999999999995,16.0,322.65,17.83333333333333,0.6132826353021483,0.2229166666666666,-1400.581577897309,-1311.5589786926912,-89.02259920461779
99,344.81666666666666,14.0,319.4,25.41666666666667,0.6132826353021483,0.31770833333333337,-1401.66556692872,-1298.347862372371,-103.31770455634887
100,344.95,12.5,324.15,16.0,0.5799520572965968,0.2,-1562.4679271644422,-1468.2533079876907,-94.21461917675151
101,345.15,17.0,321.9,23.25,0.5466214792910453,0.290625,-1733.2208668807561,-1616.4676142225564,-116.7532526581997
102,345.54999999999995,16.5,323.4,18.08333333333333,0.6132826353021483,0.2260416666666666,-1404.6465367650997,-1314.6076978435342,-90.03883892156546
103,345.75,13.0,324.9,15.916666666666671,0.6132826353021483,0.1989583333333334,-1405.459528538658,-1320.7051361452202,-84.75439239343791
104,345.95,17.25,323.15,20.566666666666663,0.5966173462993726,0.2570833333333333,-1486.63499823777,-1388.3672397257653,-98.26775851200478
105,346.34999999999997,18.0,322.9,23.450000000000003,0.5799520572965968,0.293125,-1568.8092957628774,-1462.5913717390881,-106.21792402378924
106,346.54999999999995,17.5,324.9,17.58333333333333,0.6466132133076999,0.2197916666666666,-1256.230588758534,-1177.750160980083,-78.48042777845103
107,346.75,14.0,326.9,14.916666666666671,0.6132826353021483,0.1864583333333334,-1409.5244874064488,-1328.835053880802,-80.68943352564679
108,346.95,13.5,325.65,16.16666666666667,0.6132826353021483,0.2020833333333334,-1410.3374791800068,-1323.7538552960634,-86.58362388394335
109,347.15,16.5,321.4,25.75,0.6132826353021483,0.321875,-1415.4192504668886,-1311.221434676435,-104.19781579045355
110,347.4833333333333,15.0,320.65,26.83333333333333,0.6799437913132514,0.3354166666666666,-1114.408630467747,-1028.3518462069637,-86.05678426078316
111,347.54999999999995,18.25,325.525,17.95833333333333,0.6799437913132514,0.22447916666666662,-1114.6224361429292,-1043.9863862046527,-70.63604993827653
112,347.75,14.5,327.4,15.416666666666671,0.6132826353021483,0.1927083333333334,-1413.5894462742394,-1330.8675333146973,-82.72191295954212
113,348.15,19.0,323.4,24.75,0.5799520572965968,0.309375,-1576.9624839608655,-1464.856146238529,-112.10633772233655
114,348.34999999999997,15.0,328.65,14.5,0.6466132133076999,0.18125,-1262.755520398313,-1191.3437685629556,-71.41175183535734
115,348.54999999999995,19.0,326.9,17.58333333333333,0.6799437913132514,0.2197916666666666,-1117.8295212706603,-1048.3961282552827,-69.43339301537753
116,348.75,19.5,323.9,24.849999999999994,0.6132826353021483,0.31062499999999993,-1417.6544051420303,-1316.6401772774295,-101.0142278646008
117,348.95,17.75,326.525,20.025,0.6299479243049242,0.25031249999999994,-1341.6989472635805,-1254.9532130314287,-86.74573423215168
118,349.15,17.75,328.4,16.416666666666664,0.6632785023104757,0.2052083333333333,-1192.7046311816457,-1122.0310804493392,-70.67355073230658
119,349.34999999999997,21.0,326.4,22.950000000000003,0.6132826353021483,0.28687500000000005,-1420.0933804627045,-1326.8025744469064,-93.29080601579813
120,349.4833333333333,15.5,322.15,27.33333333333333,0.6799437913132514,0.3416666666666666,-1120.8228007232092,-1033.1624738985604,-87.66032682464879
121,349.54999999999995,20.0,327.9,17.58333333333333,0.713274369318803,0.2197916666666666,-981.9594141056231,-921.1400139757798,-60.8194001298433
122,349.75,18.5,327.775,19.508333333333333,0.6466132133076998,0.24385416666666665,-1271.6986937168795,-1190.5639168147472,-81.1347769021321
123,349.95,17.0,331.15,14.0,0.6799437913132514,0.175,-1122.3194404494839,-1062.02624004814,-60.29320040134394
124,350.15,20.5,328.4,17.75,0.713274369318803,0.221875,-983.6449402062192,-922.5446190596099,-61.1003211466093
125,350.4833333333333,16.25,323.525,26.95833333333333,0.7466049473243546,0.3369791666666666,-851.5025814161991,-786.0070549793404,-65.49552643685871
126,350.75,19.25,330.65,15.666666666666671,0.7132743693188031,0.1958333333333334,-988.5177795814577,-932.3559885383372,-56.16179104312056
127,350.95,21.5,328.025,21.025,0.6799437913132514,0.2628125,-1139.6168335793514,-1064.049618673295,-75.56721490605617
128,351.15,18.0,332.4,13.75,0.6799437913132514,0.171875,-1126.167942602761,-1066.0350964578035,-60.13284614495751
129,351.34999999999997,22.0,326.65,24.700000000000003,0.6132826353021483,0.30875,-1428.223298198286,-1327.818814163854,-100.40448403443202
130,351.54999999999995,20.5,330.025,18.991666666666667,0.6466132133076998,0.23739583333333336,-1278.2435333128487,-1198.5304978746944,-79.7130354381543
131,351.95,20.166666666666668,332.7333333333333,14.75,0.7021641766502859,0.18437499999999998,-1037.511027799618,-981.5967229287056,-55.91430487091225
132,352.15,19.5,328.56666666666666,22.25,0.7688253326613889,0.278125,-772.0885339218703,-720.0068318845771,-52.08170203729318
133,352.34999999999997,23.0,326.9,25.450000000000003,0.6132826353021483,0.31812500000000005,-1432.288257066077,-1328.835053880802,-103.45320318527502
134,352.54999999999995,20.0,334.15,13.666666666666671,0.713274369318803,0.1708333333333334,-990.3870446086037,-938.697577523656,-51.68946708494764
135,352.75,23.25,329.15,21.46666666666666,0.6966090803160272,0.26833333333333326,-1067.8574114348278,-995.3686267201056,-72.4887847147221
136,352.81666666666666,17.5,326.65,26.16666666666667,0.7799355253299061,0.3270833333333334,-729.058597140215,-674.9879278828038,-54.07066925741128
137,352.95,20.5,335.15,13.0,0.713274369318803,0.1625,-991.5107286756679,-941.5067876913162,-50.00394098435174
138,353.15,23.833333333333332,330.31666666666666,20.166666666666668,0.7354947546558374,0.2520833333333333,-913.2167096845996,-852.9160846986002,-60.30062498599917
139,353.34999999999997,21.25,335.525,12.958333333333329,0.713274369318803,0.16197916666666662,-992.6344127427319,-942.5602415041888,-50.0741712385431
140,353.75,23.25,333.9,15.25,0.7632702363271302,0.190625,-800.8348679076273,-756.8519520704891,-43.98291583713814
141,353.81666666666666,19.5,333.4,20.41666666666667,0.8132661033354576,0.25520833333333337,-608.0262042142227,-572.9406090301621,-35.085595184060594
142,353.95,24.75,328.15,25.799999999999997,0.6466132133076999,0.32249999999999995,-1283.0553077220695,-1189.531287551906,-93.52402017016357
143,354.15,18.25,328.65,25.5,0.8132661033354576,0.31875,-608.5990302580441,-564.7778379057072,-43.821192352336936
144,354.34999999999997,25.0,332.4,17.41666666666667,0.8132661033354576,0.2177083333333334,-608.9427258843369,-571.2221308986979,-37.72059498563908
145,354.54999999999995,22.5,336.15,13.333333333333329,0.713274369318803,0.1666666666666666,-996.0054649439242,-944.3159978589765,-51.68946708494764
146,354.75,25.75,329.025,25.724999999999994,0.6799437913132514,0.3215625,-1137.7134490625929,-1055.2111841517112,-82.50226491088154
147,354.81666666666666,20.0,333.4,21.41666666666667,0.8465966813410092,0.2677083333333334,-491.2570375942788,-461.604856030624,-29.652181563654835
148,354.95,26.0,332.65,17.5,0.8132661033354576,0.21875,-609.9738127632154,-571.651750431564,-38.32206233165141
149,355.15,26.0,330.9,21.916666666666664,0.7466049473243546,0.2739583333333333,-874.6568957515967,-813.6319101121207,-61.024985639475915
150,355.34999999999997,25.875,333.2125,18.404166666666665,0.7549375918257424,0.23005208333333332,-839.8032353122215,-787.2332949612264,-52.56994035099507
151,355.75,27.5,331.65,21.633333333333333,0.7466049473243546,0.27041666666666664,-876.1345647293554,-815.6650722088525,-60.46949252050291
152,355.81666666666666,20.5,333.4,22.41666666666667,0.8465966813410092,0.2802083333333334,-492.6415752548386,-461.604856030624,-31.036719224214607
153,355.95,25.75,334.025,19.358333333333334,0.6966090803160272,0.2419791666666667,-1070.7501551972593,-1004.125104026413,-66.6250511708464
154,356.15,28.25,332.025,21.625,0.7632702363271302,0.27031249999999996,-806.2680938665765,-750.9029754835037,-55.365118383072684
155,356.34999999999997,33.5,339.9,16.450000000000003,0.8132661033354576,0.20562500000000003,-612.3796821472653,-584.1107168846793,-28.268965262585954
156,356.54999999999995,31.125,336.4625,18.820833333333336,0.7966008143326818,0.2352604166666667,-680.1818859247358,-639.6819814572141,-40.49990446752166
157,356.75,32.5,339.15,15.955555555555554,0.8243762960039748,0.19944444444444442,-573.3559857347988,-544.541148971403,-28.8148367633958
158,356.81666666666666,21.25,334.4,22.41666666666667,0.8799272593465607,0.2802083333333334,-379.4723530545954,-355.6323645049933,-23.839988549602083
159,356.95,27.5,334.8,17.91,0.759937178526575,0.223875,-823.1728390003752,-772.2053776280685,-50.967461372306715
160,357.15,35.5,343.1499999999999,14.0,0.8465966813410092,0.17500000000000002,-496.02298038231606,-476.0312987896197,-19.991681592696352
161,357.34999999999997,25.0,335.9,15.25,0.713274369318803,0.190625,-1003.8712534133726,-943.6136953170615,-60.257558096311186
162,357.54999999999995,30.666666666666668,332.9,22.961111111111112,0.7799355253299062,0.2870138888888889,-746.1046898233367,-693.9031050092822,-52.20158481405449
163,357.75,34.0,340.15,15.133333333333333,0.8632619703437849,0.18916666666666665,-437.89164771932167,-415.5062300346922,-22.385417684629545
164,357.81666666666666,27.5,343.15,14.666666666666671,1.0132495713687668,0.1833333333333334,39.15714913428539,37.552123691173406,1.605025443111984
165,357.95,25.5,337.15,14.666666666666671,0.7466049473243546,0.1833333333333334,-869.6429188775362,-819.1091216638115,-50.53379721372471
166,358.15,26.833333333333332,334.65,22.666666666666668,0.8299313923382333,0.2833333333333333,-567.3473738224703,-528.4114710592584,-38.93590276321208
167,358.34999999999997,32.083333333333336,339.65,14.9,0.8243762960039748,0.18625000000000003,-582.6222790176276,-550.7262393000441,-31.896039717583637
168,358.54999999999995,32.833333333333336,339.56666666666666,15.161111111111117,0.8243762960039748,0.18951388888888895,-582.9474484212931,-550.5104033537763,-32.43704506751673
169,358.75,37.333333333333336,342.9833333333333,14.12222222222222,0.8799272593465607,0.17652777777777776,-381.5284412863826,-364.76068725818664,-16.76775402819597
170,358.81666666666666,23.0,337.4,21.41666666666667,0.8799272593465607,0.2677083333333334,-381.59934088058213,-358.82284624397346,-22.776494636608675
171,358.95,27.5,337.9,13.916666666666671,0.7466049473243546,0.17395833333333338,-872.0724283589653,-820.9312537748833,-51.14117458408202
172,359.15,31.0,336.775,16.208333333333336,0.8132661033354576,0.2026041666666667,-627.2560845534155,-588.7757408895047,-38.48034366391073
173,359.34999999999997,40.857142857142854,345.3642857142857,13.195238095238098,0.8894502816338612,0.16494047619047622,-350.9990354952026,-337.09672303950265,-13.902312455699908
174,359.4833333333333,26.0,342.4,17.08333333333333,0.9799189933632153,0.2135416666666666,-60.62778836167619,-57.74664027550076,-2.881148086175429
175,359.54999999999995,39.125,344.9625,12.737500000000004,0.8632619703437849,0.15921875000000005,-450.59347553270493,-429.72957217213985,-20.86390336056509
176,359.75,39.0,341.65,15.466666666666661,0.8799272593465607,0.19333333333333325,-382.591935199376,-363.34269537419544,-19.249239825180553
177,359.95,29.25,337.65,14.333333333333336,0.7632702363271303,0.1791666666666667,-809.1504096693404,-759.0210746627387,-50.12933500660171
178,360.15,38.0,342.5249999999999,15.347222222222223,0.9021476446835951,0.1918402777777778,-315.33325921194586,-297.9098048279647,-17.423454383981095
179,360.34999999999997,43.375,344.5875,13.62916666666667,0.9049251928507244,0.17036458333333337,-309.4941490762879,-293.36505027739287,-16.12909879889505
180,360.4833333333333,26.5,343.9,16.58333333333333,1.0132495713687668,0.2072916666666666,39.44897194212393,37.634198855878,1.8147730862459355
181,360.54999999999995,41.5,342.93571428571425,14.3952380952381,0.8894502816338612,0.17994047619047623,-361.66954287002756,-341.15304419458516,-20.516498675442346
182,360.75,37.5,342.15,13.149999999999999,0.8465966813410092,0.164375,-507.37446881293,-479.0506664314809,-28.32380238144907
183,360.81666666666666,25.5,341.9625,18.85416666666667,0.9715863488618275,0.2356770833333334,-87.67347965280075,-82.89273771839065,-4.7807419344101
184,360.95,35.166666666666664,336.4,17.75,0.8465966813410092,0.22187500000000002,-504.5338440972301,-470.7194451547627,-33.81439894246739
185,361.15,36.4,337.9,16.65,0.8665950281443401,0.20812499999999998,-432.25258345831134,-404.7110709560885,-27.541512502222833
186,361.34999999999997,39.166666666666664,343.7333333333333,11.083333333333334,0.8577068740095264,0.13854166666666667,-461.6329642489013,-439.1094302603845,-22.52353398851676
187,361.54999999999995,37.083333333333336,341.31666666666666,13.5,0.8521517776752677,0.16874999999999998,-482.7304998085654,-456.0449287022048,-26.685571106360637
188,361.75,42.45454545454545,343.65,11.924242424242424,0.8678070491627238,0.1490530303030303,-427.3433501744798,-405.86252153921146,-21.48082863526828
189,361.81666666666666,28.5,343.9,17.91666666666667,1.0132495713687668,0.2239583333333334,39.594883346043204,37.634198855878,1.9606844901652067
190,361.95,45.6,342.725,12.858333333333334,0.886593374947671,0.16072916666666667,-362.55542160457037,-343.64291804271386,-18.912503561856532
191,362.15,43.75,344.525,12.916666666666666,0.9174241596028061,0.16145833333333331,-264.9575473607211,-252.11752848078527,-12.840018879935812
192,362.34999999999997,52.583333333333336,344.6083333333333,11.65277777777778,0.9077027410178536,0.14565972222222226,-292.6890463030283,-278.7586875307821,-13.930358772246231
193,362.4833333333333,30.5,345.65,16.83333333333333,1.0132495713687668,0.2104166666666666,39.66783904800283,37.82570757352204,1.8421314744807908
194,362.54999999999995,49.625,342.1916666666666,13.902777777777777,0.9160353855192415,0.17378472222222222,-265.8383794312107,-251.86687971146307,-13.971499719747612
195,362.75,54.25,344.3375,12.229166666666664,0.9215904818535001,0.1528645833333333,-246.62701236602345,-234.56970135556548,-12.05731101045798
196,362.81666666666666,30.0,345.4,17.41666666666667,1.0132495713687668,0.2177083333333334,39.704316898982654,37.79834918528718,1.9059677136954747
197,362.95,50.8,342.5,13.983333333333334,0.9265900685543329,0.17479166666666668,-230.53777678145752,-218.1712627999099,-12.366513981547621
198,363.15,43.9,344.4,14.883333333333335,0.9599206465598844,0.1860416666666667,-126.83167686987102,-120.31016232106738,-6.521514548803623
199,363.34999999999997,44.75,336.9,18.75,0.9465884153576638,0.234375,-165.8194744232649,-153.7486746475793,-12.0707997756856
200,363.4833333333333,32.5,351.275,12.208333333333329,1.0384341561097616,0.1526041666666666,113.0825973243836,108.50299759315745,4.57959973122615
