,t(min),Te[K],Tc[K],dT[K],P[bar],TR[K/W],GFE [KJ/mol],GFE_Tc [KJ/mol],dG[KJ/mol],Fluid,FR
366,11.5,337.35,316.65,20.700000000000003,0.6132826353021483,0.25875,-1371.3138740492154,-1287.1692254859463,-84.1446485632689,DI Water 60,60
367,12.0,339.15,317.4,21.75,0.6466132133076999,0.271875,-1229.405869794999,-1150.5629458143378,-78.84292398066123,DI Water 60,60
368,12.5,340.15,318.4,21.75,0.6466132133076999,0.271875,-1233.0308318170985,-1154.1879078364373,-78.842923980661,DI Water 60,60
369,13.0,341.75,319.4,22.349999999999994,0.6799437913132514,0.2793749999999999,-1096.021342402089,-1024.3429897973,-71.6783526047891,DI Water 60,60
370,13.5,342.54999999999995,319.4,23.15000000000001,0.6799437913132514,0.289375,-1098.5870105042738,-1024.3429897973,-74.24402070697397,DI Water 60,60
371,14.0,343.54999999999995,319.9,23.65000000000001,0.713274369318803,0.2956250000000001,-965.104153099662,-898.6663326344983,-66.43782046516355,DI Water 60,60
372,14.5,344.54999999999995,319.9,24.65000000000001,0.7466049473243546,0.3081250000000001,-837.0874918263867,-777.2000831091601,-59.88740871722655,DI Water 60,60
373,15.0,345.15,320.15,25.0,0.7466049473243546,0.3125,-838.5451975152441,-777.8074604795172,-60.73773703572692,DI Water 60,60
374,15.5,346.54999999999995,321.15,25.40000000000001,0.7466049473243546,0.3175,-841.9465107892447,-780.2369699609463,-61.70954082829837,DI Water 60,60
375,16.0,346.95,322.15,24.8,0.7799355253299061,0.3099999999999999,-716.9357464532031,-665.6891503671981,-51.24659608600507,DI Water 60,60
376,16.5,347.54999999999995,322.4,25.15000000000001,0.8132661033354576,0.314375,-597.2570745903804,-554.037349584056,-43.21972500632444,DI Water 60,60
377,17.0,348.54999999999995,322.9,25.65000000000001,0.8132661033354576,0.320625,-598.9755527218446,-554.8965886497881,-44.07896407205647,DI Water 60,60
378,17.5,349.35,323.15,26.200000000000003,0.8132661033354576,0.3275,-600.350335227016,-555.326208182654,-45.02412704436199,DI Water 60,60
379,18.0,349.75,323.15,26.599999999999994,0.8465966813410092,0.3324999999999999,-484.242046780776,-447.4133450098864,-36.82870177088967,DI Water 60,60
380,18.5,350.54999999999995,323.9,26.65000000000001,0.8465966813410092,0.333125,-485.34967690922383,-448.4517482553062,-36.89792865391763,DI Water 60,60
381,19.0,350.95,324.15,26.8,0.8465966813410092,0.3349999999999999,-485.9034919734477,-448.7978826704461,-37.10560930300159,DI Water 60,60
382,19.5,351.54999999999995,324.9,26.65000000000001,0.8799272593465607,0.333125,-373.8712851128301,-345.5291723315559,-28.34211278127418,DI Water 60,60
383,20.0,352.35,325.65,26.700000000000003,0.9132578373521122,0.33375,-265.8084990626077,-245.6663480055008,-20.14215105710693,DI Water 60,60
384,20.5,352.54999999999995,326.65,25.90000000000001,0.9465884153576638,0.3237500000000001,-160.89075466608514,-149.07095450766334,-11.8198001584218,DI Water 60,60
385,21.0,352.75,326.65,26.099999999999994,0.9465884153576638,0.3262499999999999,-160.98202725418108,-149.07095450766334,-11.911072746517732,DI Water 60,60
386,21.5,353.35,326.9,26.450000000000003,0.9799189933632152,0.330625,-59.59338592683467,-55.1325254265806,-4.460860500254071,DI Water 60,60
387,22.0,354.35,327.65,26.700000000000003,0.9799189933632152,0.33375,-59.762038497732746,-55.25901485475415,-4.503023642978597,DI Water 60,60
388,22.5,354.75,328.4,26.349999999999994,0.9799189933632152,0.3293749999999999,-59.82949952609199,-55.38550428292771,-4.443995243164274,DI Water 60,60
389,23.0,354.75,329.15,25.599999999999994,0.9799189933632152,0.3199999999999999,-59.82949952609199,-55.51199371110126,-4.317505814990724,DI Water 60,60
390,23.5,355.15,328.9,26.25,0.9799189933632152,0.328125,-59.89696055445121,-55.46983056837675,-4.427129986074462,DI Water 60,60
391,24.0,355.35,329.9,25.450000000000003,1.0132495713687668,0.318125,38.88721303703474,36.10212911472565,2.7850839223090915,DI Water 60,60
392,24.5,355.75,330.4,25.349999999999994,1.0132495713687668,0.3168749999999999,38.93098645821052,36.15684589119538,2.774140567015138,DI Water 60,60
393,25.0,355.95,330.65,25.3,1.0132495713687668,0.31625,38.95287316879841,36.18420427943024,2.768668889368172,DI Water 60,60
394,25.5,356.15,330.65,25.5,1.0132495713687668,0.31875,38.9747598793863,36.18420427943024,2.7905555999560576,DI Water 60,60
395,26.0,356.54999999999995,330.9,25.65000000000001,1.0132495713687668,0.320625,39.01853330056208,36.21156266766511,2.806970632896977,DI Water 60,60
396,26.5,356.15,330.9,25.25,1.0132495713687668,0.315625,38.9747598793863,36.21156266766511,2.763197211721192,DI Water 60,60
397,27.0,357.35,330.9,26.450000000000003,1.0132495713687668,0.330625,39.10608014291364,36.21156266766511,2.8945174752485343,DI Water 60,60
398,27.5,357.35,330.9,26.450000000000003,1.0132495713687668,0.330625,39.10608014291364,36.21156266766511,2.8945174752485343,DI Water 60,60
399,28.0,357.54999999999995,331.9,25.65000000000001,1.0132495713687668,0.320625,39.12796685350153,36.32099622060456,2.80697063289697,DI Water 60,60
400,28.5,358.35,332.15,26.200000000000003,1.062285517730534,0.3275,180.01877994772138,166.85708876694753,13.161691180773856,DI Water 60,60
401,29.0,358.35,332.9,25.450000000000003,1.062285517730534,0.318125,180.01877994772138,167.23385473586282,12.784925211858564,DI Water 60,60
402,29.5,358.54999999999995,333.65,24.90000000000001,1.1113214640923017,0.3112500000000001,314.6423848624954,292.79160984345725,21.850775019038167,DI Water 60,60
403,30.0,359.15,333.65,25.5,1.1113214640923017,0.31875,315.1689095617494,292.79160984345725,22.377299718292136,DI Water 60,60
404,30.5,358.95,333.65,25.3,1.1113214640923017,0.31625,314.9934013286648,292.79160984345725,22.201791485207536,DI Water 60,60
405,31.0,359.15,334.4,24.75,1.1113214640923017,0.309375,315.1689095617494,293.4497657175247,21.719143844224675,DI Water 60,60
406,31.5,359.35,334.4,24.950000000000003,1.1113214640923017,0.311875,315.34441779483404,293.4497657175247,21.89465207730933,DI Water 60,60
407,32.0,359.15,334.4,24.75,1.1113214640923017,0.309375,315.1689095617494,293.4497657175247,21.719143844224675,DI Water 60,60
408,32.5,359.75,335.15,24.599999999999994,1.1113214640923017,0.3074999999999999,315.69543426100336,294.1079215915921,21.58751266941124,DI Water 60,60
409,33.0,359.54999999999995,334.9,24.65000000000001,1.1603574104540693,0.3081250000000001,444.59262666855017,414.1122811049853,30.480345563564924,DI Water 60,60
410,33.5,360.75,336.15,24.599999999999994,1.1603574104540693,0.3074999999999999,446.0764568785412,415.65793757372586,30.418519304815334,DI Water 60,60
411,34.0,360.35,335.65,24.700000000000003,1.1603574104540693,0.30875,445.5818468085441,415.0396749862296,30.542171822314515,DI Water 60,60
412,34.5,360.95,335.65,25.3,1.1603574104540693,0.31625,446.3237619135396,415.0396749862296,31.28408692731,DI Water 60,60
413,35.0,360.35,335.15,25.200000000000003,1.1603574104540693,0.315,445.5818468085441,414.4214123987333,31.16043440981082,DI Water 60,60
414,35.5,361.35,337.15,24.200000000000003,1.1603574104540693,0.3025,446.8183719835366,416.8944627487184,29.923909234818268,DI Water 60,60
415,36.0,361.75,337.15,24.599999999999994,1.2093933568158366,0.3074999999999999,571.7995348583025,532.9155858396039,38.88394901869867,DI Water 60,60
416,36.5,361.35,336.9,24.450000000000003,1.2093933568158366,0.305625,571.1672755246651,532.5204237560805,38.64685176858461,DI Water 60,60
417,37.0,360.95,337.15,23.8,1.2093933568158366,0.2975,570.5350161910278,532.9155858396039,37.61943035142394,DI Water 60,60
418,37.5,361.35,337.65,23.700000000000003,1.2093933568158366,0.29625,571.1672755246651,533.7059100066506,37.46136551801453,DI Water 60,60
419,38.0,361.35,337.15,24.200000000000003,1.2093933568158366,0.3025,571.1672755246651,532.9155858396039,38.25168968506125,DI Water 60,60
420,38.5,361.75,336.9,24.849999999999994,1.2093933568158366,0.3106249999999999,571.7995348583025,532.5204237560805,39.27911110222203,DI Water 60,60
421,39.0,361.55,336.4,25.15000000000001,1.2093933568158366,0.314375,571.4834051914838,531.7300995890338,39.75330560245004,DI Water 60,60
422,39.5,361.95,337.15,24.8,1.2093933568158366,0.3099999999999999,572.1156645251212,532.9155858396039,39.20007868551738,DI Water 60,60
423,40.0,362.75,337.65,25.099999999999994,1.2093933568158366,0.3137499999999999,573.380183192396,533.7059100066506,39.67427318574539,DI Water 60,60
424,40.5,362.75,337.65,25.099999999999994,1.2093933568158366,0.3137499999999999,573.380183192396,533.7059100066506,39.67427318574539,DI Water 60,60
425,41.0,362.35,337.15,25.200000000000003,1.2093933568158366,0.315,572.7479238587586,532.9155858396039,39.83233801915469,DI Water 60,60
426,41.5,362.95,337.9,25.05,1.2093933568158366,0.313125,573.6963128592147,534.101072090174,39.59524076904074,DI Water 60,60
427,42.0,362.95,337.9,25.05,1.258429303177604,0.313125,693.6309419333364,645.7580803947496,47.87286153858679,DI Water 60,60
428,42.5,363.15,338.15,25.0,1.258429303177604,0.3125,694.0131603887344,646.2358534639969,47.777306924737445,DI Water 60,60
429,43.0,363.55,338.15,25.40000000000001,1.258429303177604,0.3175,694.77759729953,646.2358534639969,48.54174383553311,DI Water 60,60
430,43.5,363.35,337.9,25.450000000000003,1.258429303177604,0.318125,694.3953788441322,645.7580803947496,48.63729844938257,DI Water 60,60
431,44.0,363.55,338.4,25.15000000000001,1.258429303177604,0.314375,694.77759729953,646.7136265332443,48.063970766285706,DI Water 60,60
432,44.5,363.55,338.9,24.65000000000001,1.258429303177604,0.3081250000000001,694.77759729953,647.6691726717391,47.108424627790896,DI Water 60,60
433,45.0,363.75,338.65,25.099999999999994,1.258429303177604,0.3137499999999999,695.1598157549281,647.1913996024917,47.96841615243636,DI Water 60,60
434,45.5,363.95,338.9,25.05,1.258429303177604,0.313125,695.5420342103259,647.6691726717391,47.87286153858679,DI Water 60,60
435,46.0,364.55,339.15,25.40000000000001,1.258429303177604,0.3175,696.6886895765196,648.1469457409866,48.541743835533,DI Water 60,60
436,46.5,363.95,338.9,25.05,1.258429303177604,0.313125,695.5420342103259,647.6691726717391,47.87286153858679,DI Water 60,60
437,47.0,363.95,339.65,24.3,1.258429303177604,0.3037499999999999,695.5420342103259,649.1024918794812,46.43954233084469,DI Water 60,60
438,47.5,364.15,340.15,24.0,1.258429303177604,0.3,695.9242526657239,650.058038017976,45.86621464774794,DI Water 60,60
439,48.0,364.55,340.15,24.40000000000001,1.258429303177604,0.305,696.6886895765196,650.058038017976,46.630651558543605,DI Water 60,60
440,48.5,364.95,340.4,24.55,1.258429303177604,0.3068749999999999,697.4531264873154,650.5358110872234,46.91731540009209,DI Water 60,60
441,49.0,365.15,340.9,24.25,1.258429303177604,0.303125,697.8353449427133,651.4913572257182,46.34398771699512,DI Water 60,60
442,49.5,365.35,342.15,23.200000000000003,1.3074652495393717,0.29,814.3297391440207,762.6191877600293,51.7105513839914,DI Water 60,60
443,50.0,365.75,341.65,24.099999999999994,1.3074652495393717,0.3012499999999999,815.2213003747792,761.5047362215811,53.71656415319808,DI Water 60,60
444,50.5,365.55,342.65,22.90000000000001,1.3074652495393717,0.28625,814.7755197593999,763.7336392984772,51.0418804609227,DI Water 60,60
445,51.0,365.75,341.65,24.099999999999994,1.3074652495393717,0.3012499999999999,815.2213003747792,761.5047362215811,53.71656415319808,DI Water 60,60
446,51.5,365.75,341.65,24.099999999999994,1.3074652495393717,0.3012499999999999,815.2213003747792,761.5047362215811,53.71656415319808,DI Water 60,60
447,52.0,365.75,342.65,23.099999999999994,1.3074652495393717,0.2887499999999999,815.2213003747792,763.7336392984772,51.48766107630195,DI Water 60,60
448,52.5,365.95,342.4,23.55,1.3074652495393717,0.2943749999999999,815.6670809901584,763.1764135292533,52.49066746090512,DI Water 60,60
449,53.0,365.75,341.9,23.849999999999994,1.3074652495393717,0.2981249999999999,815.2213003747792,762.0619619908051,53.159338383974045,DI Water 60,60
450,53.5,366.35,342.4,23.950000000000003,1.3074652495393717,0.299375,816.5586422209168,763.1764135292533,53.3822286916635,DI Water 60,60
451,54.0,365.75,341.9,23.849999999999994,1.3074652495393717,0.2981249999999999,815.2213003747792,762.0619619908051,53.159338383974045,DI Water 60,60
452,54.5,365.75,341.4,24.349999999999994,1.3074652495393717,0.3043749999999999,815.2213003747792,760.947510452357,54.27378992242211,DI Water 60,60
453,55.0,365.35,341.4,23.950000000000003,1.3074652495393717,0.299375,814.3297391440207,760.947510452357,53.38222869166361,DI Water 60,60
454,55.5,365.95,341.65,24.3,1.3074652495393717,0.3037499999999999,815.6670809901584,761.5047362215811,54.16234476857733,DI Water 60,60
455,56.0,366.15,341.65,24.5,1.3074652495393717,0.30625,816.1128616055377,761.5047362215811,54.608125383956576,DI Water 60,60
456,56.5,366.35,342.65,23.700000000000003,1.3565011959011388,0.29625,928.7013606296156,868.6215947038017,60.07976592581383,DI Water 60,60
457,57.0,366.15,341.65,24.5,1.3565011959011388,0.30625,928.194358385516,866.0865834833033,62.10777490221267,DI Water 60,60
458,57.5,365.95,341.65,24.3,1.3565011959011388,0.3037499999999999,927.6873561414164,866.0865834833033,61.60077265811299,DI Water 60,60
459,58.0,366.15,341.9,24.25,1.3565011959011388,0.303125,928.194358385516,866.720336288428,61.47402209708798,DI Water 60,60
460,58.5,366.35,341.9,24.450000000000003,1.3565011959011388,0.305625,928.7013606296156,866.720336288428,61.98102434118755,DI Water 60,60
461,59.0,366.55,342.65,23.90000000000001,1.3565011959011388,0.29875,929.2083628737151,868.6215947038017,60.58676816991351,DI Water 60,60
462,59.5,366.75,342.65,24.099999999999994,1.3565011959011388,0.3012499999999999,929.7153651178152,868.6215947038017,61.09377041401342,DI Water 60,60
463,60.0,367.15,342.65,24.5,1.3565011959011388,0.30625,930.7293696060144,868.6215947038017,62.10777490221267,DI Water 60,60
