,Te[K],t(min),Tc[K],dT[K],P[bar],TR[K/W],GFE [KJ/mol],GFE_Tc [KJ/mol],dG [KJ/mol]
202,363.95,50.285714285714285,340.65,23.299999999999994,1.230408762399451,0.29124999999999995,626.8191353434586,586.8319291905464,39.98720615291232
203,364.15,43.916666666666664,342.5458333333333,21.604166666666668,1.1137790387105777,0.27005208333333336,312.12899233589405,292.85637332941593,19.272619006478138
204,364.34999999999997,44.416666666666664,343.1499999999999,21.200000000000003,0.967528906499285,0.26500000000000007,-144.33445757431718,-138.53077794465443,-5.803679629662743
205,364.4833333333333,42.0,342.15,22.33333333333333,1.1113214640923017,0.2791666666666666,319.84912911067323,300.2507097495547,19.598419361118545
206,364.54999999999995,52.07142857142857,343.6142857142857,20.93571428571429,1.0894832693830643,0.26169642857142866,226.84247372815298,210.879303215961,15.96317051219201
207,364.75,48.583333333333336,342.6499999999999,22.099999999999994,1.0884611316575608,0.27624999999999994,216.02428267733112,199.97030532649146,16.05397735083967
208,364.81666666666666,42.5,342.8,22.016666666666673,1.1211286533646552,0.2752083333333334,346.3343127840202,325.5479300862112,20.786382697809053
209,364.95,47.25,344.3583333333333,20.591666666666665,0.9070627939201471,0.2573958333333333,-324.9295810965034,-308.30509696471194,-16.62448413179153
210,365.15,50.65,344.45,20.7,1.0183798139353812,0.25875,16.78402885743518,13.870909603693235,2.913119253741942
211,365.34999999999997,58.75,342.65,22.700000000000003,1.258429303177604,0.28375000000000006,698.2175633981112,654.8357687104497,43.38179468766151
212,365.4833333333333,44.25,343.275,22.20833333333333,1.1358394372731855,0.27760416666666665,386.32800649146765,363.0549900084843,23.273016482983365
213,365.54999999999995,54.125,344.525,21.025000000000006,1.0691782812620823,0.26281250000000006,153.82885136256073,142.92303359379707,10.905817768763669
214,365.81666666666666,44.5,342.9,22.91666666666667,1.1113214640923017,0.28645833333333337,321.0191839979042,300.90886562362203,20.110318374282144
215,365.95,51.25,347.65,18.299999999999997,0.9299231263548879,0.22874999999999995,-221.53709478984172,-210.2724611498478,-11.264633639993903
216,366.15,53.75,347.3166666666666,18.833333333333332,0.9822165812070648,0.2354166666666667,-63.78879340992307,-61.40121445428817,-2.3875789556349027
217,366.34999999999997,55.5,348.15,18.200000000000003,0.9465884153576638,0.22750000000000004,-167.18856324470372,-158.88275772797488,-8.305805516728839
218,366.4833333333333,47.5,344.65,21.83333333333333,1.1603574104540693,0.2729166666666666,453.1658678818314,426.168401561162,26.99746632066939
219,366.54999999999995,56.5,345.4,21.150000000000006,0.9465884153576638,0.2643750000000001,-167.27983583279962,-157.62775964165598,-9.652076191143635
220,366.75,59.0,349.9,16.849999999999994,0.9465884153576638,0.21062499999999992,-167.37110842089558,-159.6813928738142,-7.689715547081391
221,366.95,58.333333333333336,348.4833333333333,18.466666666666665,0.9465884153576637,0.2308333333333333,-167.46238100899149,-159.03487870813476,-8.42750230085673
222,367.15,53.666666666666664,346.3999999999999,20.75,1.0178447470564655,0.25937499999999997,39.627636934772774,36.118359064438515,3.509277870334273
223,367.4833333333333,49.0,343.65,23.83333333333333,1.1603574104540693,0.2979166666666666,454.4023930568239,424.9318763861695,29.470516670654348
224,368.15,48.5,343.65,24.5,1.1603574104540693,0.30625,455.22674317348554,424.93187638616956,30.294866787315982
225,368.4833333333333,49.5,343.65,24.83333333333333,1.1603574104540693,0.3104166666666666,455.6389182318164,424.93187638616956,30.707041845646813
