,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
63,328.65,311.4,17.25,0.47996032327994226,40.0,0.4312500000000001,90.0,0.0,1.0,-2005.7203802511774,-1900.4452347792987,-105.27514547187843
64,328.9,311.51363636363635,17.386363636363637,0.4799603232799422,40.0,0.4346590909090909,90.0,0.0,1.0,-2007.2461069971469,-1901.138746936558,-106.1073600605891
65,329.15,311.7125,17.4375,0.4799603232799422,40.0,0.4359375,90.0,0.0,1.0,-2008.7718337431158,-1902.3523932117605,-106.41944053135524
66,329.9,311.9,18.0,0.47996032327994226,40.0,0.44999999999999996,90.0,0.0,1.0,-2013.3490139810237,-1903.4966882712376,-109.8523257097861
67,330.15,311.9,18.25,0.4799603232799422,40.0,0.45625,90.0,0.0,1.0,-2014.874740726993,-1903.4966882712376,-111.37805245575532
68,330.4,311.9,18.5,0.4799603232799422,40.0,0.4625,90.0,0.0,1.0,-2016.4004674729622,-1903.4966882712376,-112.90377920172455
69,330.9,312.225,18.675,0.4799603232799422,40.0,0.46687500000000004,90.0,0.0,1.0,-2019.4519209649006,-1905.4801330409978,-113.97178792390295
70,331.15,312.9,18.25,0.47996032327994226,40.0,0.45625,90.0,0.0,1.0,-2020.9776477108699,-1909.5995952551148,-111.37805245575525
71,331.4,312.9,18.5,0.4799603232799422,40.0,0.4625,90.0,0.0,1.0,-2022.503374456839,-1909.5995952551148,-112.90377920172443
72,331.65,312.8375,18.8125,0.4799603232799422,40.0,0.4703125,90.0,0.0,1.0,-2024.0291012028085,-1909.2181635686225,-114.81093763418619
73,331.9,313.2,18.7,0.49551459301586626,40.0,0.4675,90.0,0.0,1.0,-1939.0976847929076,-1829.8203275500016,-109.27735724290591
74,332.15,313.275,18.875,0.5132909012854937,40.0,0.471875,90.0,0.0,1.0,-1841.6756988912196,-1737.0192821621163,-104.6564167291034
75,332.4,313.35,19.05,0.5132909012854937,40.0,0.47625,90.0,0.0,1.0,-1843.0618765962408,-1737.4351354736223,-105.6267411226183
76,332.65,313.525,19.125,0.5132909012854937,40.0,0.478125,90.0,0.0,1.0,-1844.4480543012621,-1738.4054598671373,-106.04259443412468
77,332.9,313.5875,19.3125,0.5132909012854937,40.0,0.4828125,90.0,0.0,1.0,-1845.8342320062834,-1738.7520042933927,-107.08222771289064
78,333.15,313.76363636363635,19.386363636363637,0.5132909012854937,40.0,0.4846590909090909,90.0,0.0,1.0,-1847.220409711305,-1739.7286294946578,-107.49178021664716
79,333.4,313.7055555555555,19.694444444444443,0.5132909012854937,40.0,0.49236111111111114,90.0,0.0,1.0,-1848.6065874163262,-1739.4065882096527,-109.19999920667338
80,333.65,313.775,19.875,0.5132909012854937,40.0,0.496875,90.0,0.0,1.0,-1849.992765121347,-1739.7916375721588,-110.2011275491883
81,333.9,313.9,20.0,0.5132909012854937,40.0,0.5,90.0,0.0,1.0,-1851.3789428263683,-1740.4847264246694,-110.89421640169894
82,334.15,313.9,20.25,0.5132909012854937,40.0,0.50625,90.0,0.0,1.0,-1852.7651205313896,-1740.4847264246694,-112.28039410672022
83,334.4,313.9555555555555,20.444444444444443,0.5132909012854937,40.0,0.5111111111111111,90.0,0.0,1.0,-1854.1512982364106,-1740.7927659146742,-113.3585323217368
84,334.65,314.5111111111111,20.13888888888889,0.5132909012854937,40.0,0.5034722222222222,90.0,0.0,1.0,-1855.5374759414324,-1743.8731608147211,-111.66431512671096
85,334.9,314.42941176470583,20.470588235294116,0.5132909012854937,40.0,0.5117647058823529,90.0,0.0,1.0,-1856.9236536464534,-1743.4201615647141,-113.50349208173918
86,335.15,314.15,21.0,0.5299561902882695,40.0,0.525,90.0,0.0,1.0,-1770.6571227380077,-1659.7757669261482,-110.8813558118596
87,335.4,314.3375,21.0625,0.5216235457868816,40.0,0.5265625,90.0,0.0,1.0,-1815.8369631532335,-1701.8302772101563,-114.00668594307717
88,335.65,314.15,21.5,0.5466214792910453,40.0,0.5375,90.0,0.0,1.0,-1685.5152367623518,-1577.54986333649,-107.96537342586203
89,335.9,314.65,21.25,0.5466214792910453,40.0,0.53125,90.0,0.0,1.0,-1686.7706480812574,-1580.060685974301,-106.70996210695671
90,336.15,314.65,21.5,0.5466214792910453,40.0,0.5375,90.0,0.0,1.0,-1688.0260594001625,-1580.0606859743007,-107.96537342586203
91,336.4,314.6142857142857,21.785714285714285,0.5466214792910453,40.0,0.5446428571428571,90.0,0.0,1.0,-1689.2814707190682,-1579.8813415001714,-109.40012921889691
92,336.65,314.43125,22.21875,0.5466214792910453,40.0,0.5554687500000001,90.0,0.0,1.0,-1690.5368820379733,-1578.9622010702585,-111.57468096771481
93,336.9,314.71944444444443,22.180555555555557,0.5466214792910453,40.0,0.5545138888888889,90.0,0.0,1.0,-1691.7922933568789,-1580.4094113406634,-111.38288201621553
94,337.15,314.93571428571425,22.214285714285715,0.5466214792910453,40.0,0.5553571428571429,90.0,0.0,1.0,-1693.0477046757842,-1581.4954417673355,-111.55226290844874
95,337.4,314.8375,22.5625,0.5466214792910453,40.0,0.5640625,90.0,0.0,1.0,-1694.3031159946895,-1581.0022444634797,-113.30087153120975
96,337.65,315.525,22.125,0.5466214792910453,40.0,0.5531250000000001,90.0,0.0,1.0,-1695.558527313595,-1584.4546255904697,-111.10390172312543
97,337.9,315.55,22.35,0.5466214792910453,40.0,0.5587500000000001,90.0,0.0,1.0,-1696.8139386325006,-1584.58016672236,-112.23377191014019
98,338.15,315.0875,23.0625,0.5466214792910453,40.0,0.5765625,90.0,0.0,1.0,-1698.0693499514057,-1582.2576557823852,-115.81169416902054
99,338.4,315.10588235294114,23.294117647058822,0.5466214792910453,40.0,0.5823529411764706,90.0,0.0,1.0,-1699.324761270311,-1582.349965438187,-116.974795832124
100,338.65,314.4833333333333,24.166666666666668,0.5466214792910453,40.0,0.6041666666666666,90.0,0.0,1.0,-1700.5801725892163,-1579.2237450950306,-121.35642749418587
101,338.9,314.9735294117647,23.926470588235293,0.5466214792910453,40.0,0.5981617647058823,90.0,0.0,1.0,-1701.8355839081219,-1581.6853359164136,-120.1502479917083
102,339.15,314.90999999999997,24.24,0.5492879255314894,40.0,0.606,90.0,0.0,1.0,-1689.7394390465388,-1568.9251356774416,-120.81430336909736
103,339.4,315.4185185185185,23.98148148148148,0.5602006036636774,40.0,0.5995370370370371,90.0,0.0,1.0,-1636.3022495245195,-1520.5871225457106,-115.7151269788086
104,339.65,315.9267857142857,23.723214285714285,0.5668579016515587,40.0,0.5930803571428571,90.0,0.0,1.0,-1604.1236569110515,-1492.046005364981,-112.07765154607023
105,339.9,315.91893939393935,23.981060606060606,0.5723769259316988,40.0,0.5995265151515152,90.0,0.0,1.0,-1577.6081420981902,-1466.2483994990357,-111.35974259915479
106,340.15,316.06666666666666,24.083333333333332,0.5762486597404244,40.0,0.6020833333333333,90.0,0.0,1.0,-1559.324597362345,-1448.912032893605,-110.41256446873996
107,340.4,316.1613636363636,24.238636363636363,0.5799520572965968,40.0,0.6059659090909091,90.0,0.0,1.0,-1541.858479219528,-1432.0683881443472,-109.79009107518091
108,340.65,316.0875,24.5625,0.5799520572965968,40.0,0.6140625000000001,90.0,0.0,1.0,-1542.9908664692484,-1431.7338191842023,-111.25704728504616
