,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
50,00:04:10,307.4,303.15,4.25,0.4132991672688391,40,0.10625,90,0,1,-2258.195388302305,-2226.974404566831,-31.22098373547442
51,00:04:15,307.4,303.15,4.25,0.4132991672688391,40,0.10625,90,0,1,-2258.195388302305,-2226.974404566831,-31.22098373547442
52,00:04:20,307.65,303.15,4.5,0.4132991672688391,40,0.1125,90,0,1,-2260.031916757333,-2226.974404566831,-33.057512190502166
53,00:04:25,307.65,303.15,4.5,0.4132991672688391,40,0.1125,90,0,1,-2260.031916757333,-2226.974404566831,-33.057512190502166
54,00:04:30,307.65,303.15,4.5,0.4132991672688391,40,0.1125,90,0,1,-2260.031916757333,-2226.974404566831,-33.057512190502166
55,00:04:35,308.15,303.15,5.0,0.4132991672688391,40,0.125,90,0,1,-2263.704973667389,-2226.974404566831,-36.730569100558114
56,00:04:40,308.15,303.15,5.0,0.4132991672688391,40,0.125,90,0,1,-2263.704973667389,-2226.974404566831,-36.730569100558114
57,00:04:45,308.4,303.4,5.0,0.4132991672688391,40,0.125,90,0,1,-2265.5415021224167,-2228.810933021859,-36.73056910055766
58,00:04:50,308.65,303.4,5.25,0.4132991672688391,40,0.13125,90,0,1,-2267.3780305774444,-2228.810933021859,-38.567097555585406
59,00:04:55,308.65,303.4,5.25,0.4132991672688391,40,0.13125,90,0,1,-2267.3780305774444,-2228.810933021859,-38.567097555585406
60,00:05:00,308.9,303.4,5.5,0.4132991672688391,40,0.1375,90,0,1,-2269.2145590324726,-2228.810933021859,-40.40362601061361
61,00:05:05,309.15,303.4,5.75,0.4132991672688391,40,0.14375,90,0,1,-2271.0510874875004,-2228.810933021859,-42.24015446564135
62,00:05:10,309.4,303.65,5.75,0.4132991672688391,40,0.14375,90,0,1,-2272.8876159425286,-2230.6474614768867,-42.24015446564181
63,00:05:15,309.4,303.65,5.75,0.4132991672688391,40,0.14375,90,0,1,-2272.8876159425286,-2230.6474614768867,-42.24015446564181
64,00:05:20,309.4,303.65,5.75,0.4132991672688391,40,0.14375,90,0,1,-2272.8876159425286,-2230.6474614768867,-42.24015446564181
65,00:05:25,309.65,303.65,6.0,0.4132991672688391,40,0.15,90,0,1,-2274.7241443975563,-2230.6474614768867,-44.076682920669555
66,00:05:30,309.65,303.65,6.0,0.4132991672688391,40,0.15,90,0,1,-2274.7241443975563,-2230.6474614768867,-44.076682920669555
67,00:05:35,309.9,303.65,6.25,0.4132991672688391,40,0.15625,90,0,1,-2276.560672852584,-2230.6474614768867,-45.9132113756973
68,00:05:40,310.15,303.9,6.25,0.4132991672688391,40,0.15625,90,0,1,-2278.397201307612,-2232.4839899319145,-45.9132113756973
69,00:05:45,310.4,303.9,6.5,0.4132991672688391,40,0.1625,90,0,1,-2280.23372976264,-2232.4839899319145,-47.7497398307255
70,00:05:50,310.4,303.9,6.5,0.4132991672688391,40,0.1625,90,0,1,-2280.23372976264,-2232.4839899319145,-47.7497398307255
71,00:05:55,310.4,303.9,6.5,0.4132991672688391,40,0.1625,90,0,1,-2280.23372976264,-2232.4839899319145,-47.7497398307255
72,00:06:00,310.65,303.9,6.75,0.4132991672688391,40,0.16875,90,0,1,-2282.0702582176677,-2232.4839899319145,-49.58626828575325
73,00:06:05,310.9,303.9,7.0,0.4132991672688391,40,0.175,90,0,1,-2283.906786672696,-2232.4839899319145,-51.42279674078145
74,00:06:10,311.4,304.15,7.25,0.4132991672688391,40,0.18125,90,0,1,-2287.5798435827514,-2234.3205183869422,-53.2593251958092
75,00:06:15,311.4,304.15,7.25,0.4132991672688391,40,0.18125,90,0,1,-2287.5798435827514,-2234.3205183869422,-53.2593251958092
76,00:06:20,311.4,304.4,7.0,0.4132991672688391,40,0.175,90,0,1,-2287.5798435827514,-2236.1570468419704,-51.422796740780996
77,00:06:25,311.4,304.65,6.75,0.4132991672688391,40,0.16875,90,0,1,-2287.5798435827514,-2237.993575296998,-49.58626828575325
78,00:06:30,311.65,304.65,7.0,0.4132991672688391,40,0.175,90,0,1,-2289.416372037779,-2237.993575296998,-51.422796740780996
79,00:06:35,311.65,304.65,7.0,0.4132991672688391,40,0.175,90,0,1,-2289.416372037779,-2237.993575296998,-51.422796740780996
80,00:06:40,312.15,304.65,7.5,0.4132991672688391,40,0.1875,90,0,1,-2293.089428947835,-2237.993575296998,-55.09585365083694
81,00:06:45,312.15,304.65,7.5,0.4132991672688391,40,0.1875,90,0,1,-2293.089428947835,-2237.993575296998,-55.09585365083694
82,00:06:50,312.4,304.65,7.75,0.4132991672688391,40,0.19375,90,0,1,-2294.9259574028633,-2237.993575296998,-56.932382105865145
83,00:06:55,312.4,304.9,7.5,0.4132991672688391,40,0.1875,90,0,1,-2294.9259574028633,-2239.8301037520264,-55.09585365083694
84,00:07:00,312.9,304.9,8.0,0.4132991672688391,40,0.2,90,0,1,-2298.599014312919,-2239.8301037520264,-58.76891056089244
85,00:07:05,313.15,304.9,8.25,0.4132991672688391,40,0.20625,90,0,1,-2300.4355427679466,-2239.8301037520264,-60.60543901592018
86,00:07:10,313.15,304.9,8.25,0.4132991672688391,40,0.20625,90,0,1,-2300.4355427679466,-2239.8301037520264,-60.60543901592018
87,00:07:15,313.15,304.9,8.25,0.4132991672688391,40,0.20625,90,0,1,-2300.4355427679466,-2239.8301037520264,-60.60543901592018
