,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
12,319.0,310.45,8.500000000000002,0.4132991672688391,60.0,0.1416666666666667,90.0,0.0,1.0,-2343.043002924594,-2280.6010354536456,-62.44196747094857
13,320.0,311.1083333333333,9.008333333333335,0.4132991672688391,60.0,0.1501388888888889,90.0,0.0,1.0,-2351.6134690480576,-2285.4372270518857,-66.17624199617171
14,321.0,311.4625,9.687500000000002,0.4132991672688391,60.0,0.16145833333333337,90.0,0.0,1.0,-2359.2044533288395,-2288.0389756965083,-71.16547763233098
15,322.0,311.85,10.02,0.4132991672688391,60.0,0.16699999999999998,90.0,0.0,1.0,-2364.4936552793197,-2290.8855948018017,-73.60806047751812
16,323.0,312.31666666666666,10.566666666666666,0.4132991672688391,60.0,0.1761111111111111,90.0,0.0,1.0,-2371.9377172836994,-2294.3137812511873,-77.62393603251228
17,324.0,312.7333333333333,11.25,0.42440935993735623,60.0,0.1875,90.0,0.0,1.0,-2310.32423823782,-2230.120023584895,-80.20421465292513
18,325.0,313.5,11.489999999999998,0.44662974527439064,60.0,0.19149999999999998,90.0,0.0,1.0,-2177.853751475401,-2100.8558758347585,-76.99787564064236
19,326.0,313.65,12.34,0.44662974527439064,60.0,0.20566666666666666,90.0,0.0,1.0,-2184.555046135161,-2101.8610700337226,-82.69397610143842
20,327.0,314.2928571428571,12.742857142857144,0.44662974527439064,60.0,0.2123809523809524,90.0,0.0,1.0,-2191.562685693653,-2106.16904517214,-85.39364052151294
21,328.0,314.65,13.414285714285715,0.4704373009926418,60.0,0.22357142857142856,90.0,0.0,1.0,-2058.1805520950925,-1974.0747345387804,-84.10581755631208
22,329.0,315.025,13.7,0.4799603232799422,60.0,0.22833333333333333,90.0,0.0,1.0,-2006.1780982749683,-1922.5682725958532,-83.60982567911498
23,330.0,315.68571428571425,14.321428571428571,0.4799603232799422,60.0,0.2386904761904762,90.0,0.0,1.0,-2014.002896872153,-1926.600550424486,-87.40234644766704
24,331.0,316.2125,14.9875,0.4882929677813301,60.0,0.2497916666666667,90.0,0.0,1.0,-1975.0432183419402,-1885.6970453434935,-89.34617299844683
25,332.0,316.56666666666666,15.383333333333335,0.49107051594845935,60.0,0.2563888888888889,90.0,0.0,1.0,-1964.0335459784048,-1873.0438103254191,-90.98973565298573
26,333.0,317.15,15.966666666666669,0.5132909012854937,60.0,0.26611111111111113,90.0,0.0,1.0,-1847.0355860173015,-1758.5050365899451,-88.53054942735658
27,334.0,317.65,16.344444444444445,0.5429180817348729,60.0,0.27240740740740743,90.0,0.0,1.0,-1696.5870142900221,-1613.5578704041197,-83.02914388590246
28,335.0,318.0111111111111,16.78333333333333,0.5466214792910453,60.0,0.2797222222222222,90.0,0.0,1.0,-1681.2189402487647,-1596.9389937062506,-84.27994654251398
29,336.0,318.275,17.789285714285715,0.5537637460065207,60.0,0.2964880952380952,90.0,0.0,1.0,-1652.141853409895,-1564.7242738652462,-87.41757954464856
30,337.0,318.57857142857137,18.400000000000002,0.5799520572965969,60.0,0.30666666666666664,90.0,0.0,1.0,-1526.3609508590664,-1443.017249279632,-83.3437015794341
31,338.0,319.525,18.449999999999996,0.5799520572965968,60.0,0.30749999999999994,90.0,0.0,1.0,-1530.8743228972382,-1447.3041438678604,-83.57017902937798
32,339.0,320.0875,18.762499999999996,0.5882847017979846,60.0,0.31270833333333325,90.0,0.0,1.0,-1495.4694720378934,-1412.6673825624946,-82.80208947539882
33,340.0,320.5071428571428,19.37142857142857,0.6132826353021483,60.0,0.32285714285714284,90.0,0.0,1.0,-1381.5924129006291,-1302.8483525474253,-78.74406035320408
34,341.0,321.3722222222222,19.688888888888886,0.6132826353021483,60.0,0.32814814814814813,90.0,0.0,1.0,-1386.3993880696833,-1306.3648645838473,-80.03452348583596
35,342.0,321.8807692307692,20.023076923076925,0.6132826353021483,60.0,0.33371794871794874,90.0,0.0,1.0,-1389.8250713548473,-1308.432087255929,-81.3929840989183
36,343.0,322.19545454545454,20.62727272727273,0.6193427403940668,60.0,0.3437878787878788,90.0,0.0,1.0,-1366.1324819356162,-1283.9544547653463,-82.17802717026969
37,344.0,322.525,21.125000000000004,0.6243928279706655,60.0,0.35208333333333347,90.0,0.0,1.0,-1346.4921431193004,-1263.8208640896257,-82.67127902967475
38,345.0,323.1647058823529,21.86764705882353,0.6564163244858033,60.0,0.3644607843137255,90.0,0.0,1.0,-1208.298693383004,-1131.7061735054317,-76.59251987757241
39,346.0,323.7611111111111,22.188888888888886,0.6799437913132514,60.0,0.3698148148148148,90.0,0.0,1.0,-1109.4910999385595,-1038.329444382127,-71.16165555643249
40,347.0,324.74821428571425,22.258928571428573,0.7073224803892402,60.0,0.3709821428571428,90.0,0.0,1.0,-1001.2045212722478,-936.8436378936332,-64.36088337861456
41,348.0,325.79999999999995,22.125999999999998,0.7372723854828002,60.0,0.36876666666666663,90.0,0.0,1.0,-882.4676503464653,-826.2195830686599,-56.248067277805546
42,349.0,327.1361111111111,21.858333333333334,0.7530858930476563,60.0,0.36430555555555555,90.0,0.0,1.0,-823.2555592991442,-771.472368782485,-51.78319051665922
43,350.0,326.69545454545454,23.303030303030305,0.7506450173856335,60.0,0.3883838383838384,90.0,0.0,1.0,-834.9197807844281,-779.1950283616433,-55.72475242278488
44,351.0,327.2785714285714,23.617142857142856,0.7689840496995106,60.0,0.3936190476190476,90.0,0.0,1.0,-766.939909895725,-715.2227921114455,-51.7171177842795
45,352.0,328.84,23.213999999999995,0.7799355253299061,60.0,0.38689999999999997,90.0,0.0,1.0,-727.4826265509033,-679.5133329403985,-47.96929361050485
46,353.0,329.26734693877546,23.731632653061222,0.8051035128034858,60.0,0.3955272108843537,90.0,0.0,1.0,-636.6782044611399,-593.8801249685888,-42.798079492551125
47,354.0,329.4138888888889,24.291666666666668,0.8132661033354576,60.0,0.4048611111111111,90.0,0.0,1.0,-607.8352621996156,-566.0905642561312,-41.74469794348446
